sample_time_utc,sample_time_local,sample_local_hour,sample_interval_seconds,site_timezone,site_latitude,site_longitude,inverter_ip,slave_id,forecast_refresh_seconds,manufacturer,model,software_version,serial_number,site_power_w,site_energy_day_wh,site_energy_total_wh,ac_total_current_a,voltage_ab_v,voltage_an_v,ac_power_w,frequency_hz,apparent_power_va,power_factor_pct,lifetime_energy_wh,dc_power_total_w,operating_state_code,string1_current_a,string1_voltage_v,string1_power_w,string2_current_a,string2_voltage_v,string2_power_w,battery_soc_pct,battery_voltage_v,battery_status_code,owm_current_observation_time_utc,owm_current_observation_time_local,owm_current_weather_main,owm_current_weather_description,owm_current_temp_c,owm_current_feels_like_c,owm_current_pressure_hpa,owm_current_humidity_pct,owm_current_clouds_pct,owm_current_visibility_m,owm_current_wind_speed_ms,owm_current_wind_deg,owm_current_wind_gust_ms,owm_current_rain_1h_mm,owm_current_sunrise_utc,owm_current_sunset_utc,owm_current_source,owm_current_api_url,owm_forecast_for_sample_hour_fetch_time_utc,owm_forecast_for_sample_hour_fetch_time_local,owm_forecast_for_sample_hour_target_time_utc,owm_forecast_for_sample_hour_target_time_local,owm_forecast_for_sample_hour_weather_main,owm_forecast_for_sample_hour_weather_description,owm_forecast_for_sample_hour_temp_c,owm_forecast_for_sample_hour_feels_like_c,owm_forecast_for_sample_hour_pressure_hpa,owm_forecast_for_sample_hour_humidity_pct,owm_forecast_for_sample_hour_clouds_pct,owm_forecast_for_sample_hour_visibility_m,owm_forecast_for_sample_hour_wind_speed_ms,owm_forecast_for_sample_hour_wind_deg,owm_forecast_for_sample_hour_wind_gust_ms,owm_forecast_for_sample_hour_pop,owm_forecast_for_sample_hour_rain_1h_mm,owm_forecast_for_sample_hour_snow_1h_mm,owm_yesterday_forecast_for_sample_hour_fetch_time_utc,owm_yesterday_forecast_for_sample_hour_fetch_time_local,owm_yesterday_forecast_for_sample_hour_target_time_utc,owm_yesterday_forecast_for_sample_hour_target_time_local,owm_yesterday_forecast_for_sample_hour_weather_main,owm_yesterday_forecast_for_sample_hour_weather_description,owm_yesterday_forecast_for_sample_hour_temp_c,owm_yesterday_forecast_for_sample_hour_feels_like_c,owm_yesterday_forecast_for_sample_hour_pressure_hpa,owm_yesterday_forecast_for_sample_hour_humidity_pct,owm_yesterday_forecast_for_sample_hour_clouds_pct,owm_yesterday_forecast_for_sample_hour_visibility_m,owm_yesterday_forecast_for_sample_hour_wind_speed_ms,owm_yesterday_forecast_for_sample_hour_wind_deg,owm_yesterday_forecast_for_sample_hour_wind_gust_ms,owm_yesterday_forecast_for_sample_hour_pop,owm_yesterday_forecast_for_sample_hour_rain_1h_mm,owm_yesterday_forecast_for_sample_hour_snow_1h_mm
2026-04-21T11:10:00.004308+00:00,2026-04-21T16:40:00.004308+05:30,2026-04-21T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1912,40501,20576669,6.21,400.2,231.3,2321,143.8,499.5,190,14058200,1480,4,2.86,259.4,741.8,2.85,259,738.1,,,,2026-04-21T11:01:58+00:00,2026-04-21T16:31:58+05:30,Clouds,overcast clouds,29.25,33.89,1007,73,100,10000,3.84,251,4.07,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,moderate rain,29.25,33.89,1007,73,100,10000,3.84,251,4.07,1,1.15,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,light rain,29.18,33.93,1007,74,100,10000,3.51,262,3.95,0.86,0.7,0
2026-04-21T11:15:00.005099+00:00,2026-04-21T16:45:00.005099+05:30,2026-04-21T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1773,40654,20576820,5.79,398,229.7,2308,133.1,500.4,90,14058319,1371.1,4,2.65,259.4,687.4,2.64,259,683.7,,,,2026-04-21T11:15:00+00:00,2026-04-21T16:45:00+05:30,Clouds,overcast clouds,29.25,33.89,1007,73,100,10000,3.84,251,4.07,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,moderate rain,29.25,33.89,1007,73,100,10000,3.84,251,4.07,1,1.15,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,light rain,29.18,33.93,1007,74,100,10000,3.51,262,3.95,0.86,0.7,0
2026-04-21T11:20:00.002609+00:00,2026-04-21T16:50:00.002609+05:30,2026-04-21T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1589,40794,20576960,5.19,399.4,231.5,2323,119.7,499.8,240,14058420,1233.8,4,2.39,259.4,619.97,2.37,259,613.83,,,,2026-04-21T11:15:00+00:00,2026-04-21T16:45:00+05:30,Clouds,overcast clouds,29.25,33.89,1007,73,100,10000,3.84,251,4.07,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,moderate rain,29.25,33.89,1007,73,100,10000,3.84,251,4.07,1,1.15,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,light rain,29.18,33.93,1007,74,100,10000,3.51,262,3.95,0.86,0.7,0
2026-04-21T11:25:00.007217+00:00,2026-04-21T16:55:00.007217+05:30,2026-04-21T16:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1297,40917,20577080,4.25,397,230.6,2305,97.7,498.5,90,14058510,1006.2,4,1.94,259.4,503.24,1.94,254,492.76,,,,2026-04-21T11:15:00+00:00,2026-04-21T16:45:00+05:30,Clouds,overcast clouds,29.25,33.89,1007,73,100,10000,3.84,251,4.07,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,moderate rain,29.25,33.89,1007,73,100,10000,3.84,251,4.07,1,1.15,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T11:00:00+00:00,2026-04-21T16:30:00+05:30,Rain,light rain,29.18,33.93,1007,74,100,10000,3.51,262,3.95,0.86,0.7,0
2026-04-21T11:30:00.004160+00:00,2026-04-21T17:00:00.004160+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1335,40997,20577160,4.38,398.8,231.4,2324,101.1,499.5,140,14058570,1044.1,4,1.99,264.4,526.16,2,259,518,,,,2026-04-21T11:30:00+00:00,2026-04-21T17:00:00+05:30,Clouds,overcast clouds,31.78,37.46,1006,63,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,29.14,33.83,1007,74,100,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T11:35:00.000872+00:00,2026-04-21T17:05:00.000872+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1214,41102,20577269,3.99,400,231.6,2327,92.1,500.7,-50,14058649,948.6,4,1.85,259.4,479.89,1.8,259,466.2,,,,2026-04-21T11:31:58+00:00,2026-04-21T17:01:58+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T10:38:38.331628+00:00,2026-04-21T16:08:38.331628+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,29.14,33.83,1007,74,100,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,1103,41200,20577370,3.63,400.8,231.9,2338,83.9,500.9,190,14058730,862.4,4,1.69,259.1,437.88,1.64,258.9,424.6,,,,2026-04-21T11:31:58+00:00,2026-04-21T17:01:58+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T11:45:00.002531+00:00,2026-04-21T17:15:00.002531+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,977,41286,20577449,3.24,399.6,232,2326,74.8,499.2,-80,14058790,769.8,4,1.51,259.4,391.69,1.49,254,378.46,,,,2026-04-21T11:45:00+00:00,2026-04-21T17:15:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T11:50:00.010378+00:00,2026-04-21T17:20:00.010378+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,770,41359,20577530,2.55,400.8,231.4,2323,59.3,500,90,14058850,618.4,4,1.24,254.4,315.46,1.17,259,303.03,,,,2026-04-21T11:45:00+00:00,2026-04-21T17:15:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T11:55:00.001162+00:00,2026-04-21T17:25:00.001162+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,692,41421,20577590,2.31,401.2,232.1,2321,53.5,500,-70,14058900,559.2,4,1.12,254.4,284.93,1.08,254,274.32,,,,2026-04-21T11:45:00+00:00,2026-04-21T17:15:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,98,10000,4.23,238,5.12,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:00:00.008280+00:00,2026-04-21T17:30:00.008280+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,483,41471,20577649,1.62,396.4,229.3,2310,37.4,500.7,100,14058940,395,4,0.81,250.6,202.99,0.76,252.7,192.05,,,,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:05:00.001365+00:00,2026-04-21T17:35:00.001365+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,357,41505,20577668,1.23,395.2,228.4,229.7,282,50.08,50,14058959,300.52,4,0.62,247.1,153.2,0.58,254,147.32,,,,2026-04-21T12:01:05+00:00,2026-04-21T17:31:05+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:10:00.001337+00:00,2026-04-21T17:40:00.001337+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,342,41534,20577710,1.17,398.8,230.2,231.3,274,50.03,70,14058990,291.94,4,0.6,249.5,149.7,0.56,254,142.24,,,,2026-04-21T12:01:05+00:00,2026-04-21T17:31:05+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:15:00.007168+00:00,2026-04-21T17:45:00.007168+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,292,41560,20577730,1.02,399.6,230.9,231.5,236,49.85,30,14059010,260.71,4,0.53,252.5,133.82,0.51,248.8,126.89,,,,2026-04-21T12:15:00+00:00,2026-04-21T17:45:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:20:00.000869+00:00,2026-04-21T17:50:00.000869+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,226,41583,20577749,0.78,398.8,231.2,232.5,183,50.09,110,14059019,205.31,4,0.42,247.9,104.12,0.41,246.8,101.19,,,,2026-04-21T12:15:00+00:00,2026-04-21T17:45:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:25:00.001319+00:00,2026-04-21T17:55:00.001319+05:30,2026-04-21T17:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,187,41600,20577770,0.63,399.6,231,232.1,148,49.98,100,14059040,169.56,4,0.35,245.4,85.89,0.34,246.1,83.67,,,,2026-04-21T12:15:00+00:00,2026-04-21T17:45:00+05:30,Clouds,overcast clouds,28.69,33.13,1006,76,99,10000,4.12,221,5.02,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,moderate rain,28.69,33.13,1006,76,98,10000,4.23,238,5.12,1,1.02,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T12:00:00+00:00,2026-04-21T17:30:00+05:30,Rain,light rain,28.88,33.4,1007,75,100,10000,2.73,253,3.35,0.82,0.38,0
2026-04-21T12:30:00.015695+00:00,2026-04-21T18:00:00.015695+05:30,2026-04-21T18:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,124,41613,20577789,0.41,400.4,231.2,231.9,96,50.01,20,14059050,112.34,4,0.24,237.9,57.1,0.23,240.2,55.25,,,,2026-04-21T12:30:00+00:00,2026-04-21T18:00:00+05:30,Clouds,broken clouds,31.22,37.58,1008,68,81,10000,2.71,216,3.19,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,moderate rain,28.55,32.96,1006,77,97,10000,3.31,201,4.04,1,2.34,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,light rain,28.47,32.59,1008,76,100,10000,2.18,233,2.28,0.54,0.12,0
2026-04-21T12:35:00.001985+00:00,2026-04-21T18:05:00.001985+05:30,2026-04-21T18:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,43,41619,20577789,0.15,402.2,232.5,232.9,33,50.18,-110,14059050,50.69,4,0.11,224.9,24.74,0.11,235.9,25.95,,,,2026-04-21T12:30:00+00:00,2026-04-21T18:00:00+05:30,Clouds,broken clouds,31.22,37.58,1008,68,81,10000,2.71,216,3.19,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,moderate rain,28.55,32.96,1006,77,97,10000,3.31,201,4.04,1,2.34,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,light rain,28.47,32.59,1008,76,100,10000,2.18,233,2.28,0.54,0.12,0
2026-04-21T12:40:00.003531+00:00,2026-04-21T18:10:00.003531+05:30,2026-04-21T18:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,5,41621,20577789,0,0,0,0,0,0,-3276.8,14059050,0,3,0,268.5,0,0,269.9,0,,,,2026-04-21T12:30:00+00:00,2026-04-21T18:00:00+05:30,Clouds,broken clouds,31.22,37.58,1008,68,81,10000,2.71,216,3.19,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T11:40:00.012573+00:00,2026-04-21T17:10:00.012573+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,moderate rain,28.55,32.96,1006,77,97,10000,3.31,201,4.04,1,2.34,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,light rain,28.47,32.59,1008,76,100,10000,2.18,233,2.28,0.54,0.12,0
2026-04-21T12:45:00.001756+00:00,2026-04-21T18:15:00.001756+05:30,2026-04-21T18:00:00+05:30,300,Asia/Colombo,6.77,79.88,10.12.123.209,3,3600,Fronius,Symo 5.0-3-M,0.3.30.1,31331226,3,41621,20577789,0,0,0,0,0,0,-3276.8,14059050,0,7,0,264.3,0,0,265.8,0,,,,2026-04-21T12:45:02+00:00,2026-04-21T18:15:02+05:30,Clouds,broken clouds,28,31.95,1008,79,81,10000,2.71,216,3.19,,2026-04-21T00:29:59+00:00,2026-04-21T12:48:09+00:00,OpenWeather Current Weather API,https://api.openweathermap.org/data/2.5/weather?appid=ad68766b867a911094e68f762f59f00d&lat=6.77&lon=79.88&units=metric,2026-04-21T12:45:00.001756+00:00,2026-04-21T18:15:00.001756+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,moderate rain,28,31.95,1008,79,81,10000,2.71,216,3.19,1,1.36,,2026-04-20T10:27:35.099015+00:00,2026-04-20T15:57:35.099015+05:30,2026-04-21T13:00:00+00:00,2026-04-21T18:30:00+05:30,Rain,light rain,28.47,32.59,1008,76,100,10000,2.18,233,2.28,0.54,0.12,0
